condition,source_instance,family,dimensions,component,off_mask,on_mask,utility_off,utility_on,utility_effect
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,B,101001,111001,0.895040369088812,0.8946559015763168,-0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,B,101010,111010,0.8988850442137639,0.8988850442137639,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,B,101011,111011,0.9008073817762399,0.9011918492887351,0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,B,101100,111100,0.8946559015763168,0.895040369088812,0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,B,101101,111101,0.8954248366013072,0.8958093041138024,0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,B,101110,111110,0.8988850442137639,0.8988850442137639,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,B,101111,111111,0.9008073817762399,0.9019607843137254,0.0011534025374855261
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,000000,001000,0.5,0.8954248366013072,0.39542483660130723
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,000001,001001,0.5,0.8954248366013072,0.39542483660130723
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,000010,001010,0.8081507112648981,0.8996539792387543,0.09150326797385622
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,000011,001011,0.8081507112648981,0.9015763168012303,0.09342560553633217
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,000100,001100,0.8961937716262975,0.8954248366013072,-0.0007689350249903137
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,000101,001101,0.8961937716262975,0.8961937716262975,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,000110,001110,0.8750480584390619,0.9004229142637447,0.025374855824682796
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,000111,001111,0.9019607843137255,0.9023452518262207,0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,010000,011000,0.8836985774702037,0.8958093041138024,0.01211072664359869
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,010001,011001,0.8836985774702037,0.8938869665513264,0.010188389081122629
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,010010,011010,0.8592848904267589,0.9000384467512494,0.040753556324490514
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,010011,011011,0.8938869665513264,0.9027297193387158,0.00884275278738944
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,010100,011100,0.895040369088812,0.8958093041138024,0.0007689350249904248
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,010101,011101,0.8954248366013072,0.8958093041138024,0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,010110,011110,0.8842752787389466,0.9004229142637447,0.016147635524798032
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,010111,011111,0.9034986543637062,0.9019607843137254,-0.0015378700499808495
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,100000,101000,0.8881199538638985,0.8946559015763168,0.006535947712418277
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,100001,101001,0.8881199538638985,0.895040369088812,0.00692041522491349
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,100010,101010,0.8927335640138409,0.8988850442137639,0.006151480199923065
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,100011,101011,0.893118031526336,0.9008073817762399,0.007689350249903915
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,100100,101100,0.8946559015763168,0.8946559015763168,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,100101,101101,0.8954248366013072,0.8954248366013072,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,100110,101110,0.8938869665513265,0.8988850442137639,0.004998077662437428
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,100111,101111,0.9011918492887352,0.9008073817762399,-0.0003844675124953234
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,110000,111000,0.8877354863514033,0.895040369088812,0.007304882737408702
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,110001,111001,0.8877354863514033,0.8946559015763168,0.00692041522491349
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,110010,111010,0.8927335640138409,0.8988850442137639,0.006151480199923065
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,110011,111011,0.8938869665513264,0.9011918492887351,0.007304882737408702
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,110100,111100,0.8942714340638216,0.895040369088812,0.0007689350249904248
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,110101,111101,0.895040369088812,0.8958093041138024,0.0007689350249904248
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,110110,111110,0.8938869665513265,0.8988850442137639,0.004998077662437428
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,C,110111,111111,0.9015763168012303,0.9019607843137254,0.00038446751249510136
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,000000,000100,0.5,0.8961937716262975,0.39619377162629754
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,000001,000101,0.5,0.8961937716262975,0.39619377162629754
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,000010,000110,0.8081507112648981,0.8750480584390619,0.06689734717416373
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,000011,000111,0.8081507112648981,0.9019607843137255,0.09381007304882738
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,001000,001100,0.8954248366013072,0.8954248366013072,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,001001,001101,0.8954248366013072,0.8961937716262975,0.0007689350249903137
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,001010,001110,0.8996539792387543,0.9004229142637447,0.0007689350249903137
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,001011,001111,0.9015763168012303,0.9023452518262207,0.0007689350249904248
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,010000,010100,0.8836985774702037,0.895040369088812,0.011341791618608266
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,010001,010101,0.8836985774702037,0.8954248366013072,0.011726259131103478
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,010010,010110,0.8592848904267589,0.8842752787389466,0.024990388312187695
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,010011,010111,0.8938869665513264,0.9034986543637062,0.009611687812379865
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,011000,011100,0.8958093041138024,0.8958093041138024,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,011001,011101,0.8938869665513264,0.8958093041138024,0.001922337562476062
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,011010,011110,0.9000384467512494,0.9004229142637447,0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,011011,011111,0.9027297193387158,0.9019607843137254,-0.0007689350249904248
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,100000,100100,0.8881199538638985,0.8946559015763168,0.006535947712418277
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,100001,100101,0.8881199538638985,0.8954248366013072,0.007304882737408702
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,100010,100110,0.8927335640138409,0.8938869665513265,0.0011534025374856371
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,100011,100111,0.893118031526336,0.9011918492887352,0.008073817762399238
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,101000,101100,0.8946559015763168,0.8946559015763168,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,101001,101101,0.895040369088812,0.8954248366013072,0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,101010,101110,0.8988850442137639,0.8988850442137639,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,101011,101111,0.9008073817762399,0.9008073817762399,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,110000,110100,0.8877354863514033,0.8942714340638216,0.006535947712418277
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,110001,110101,0.8877354863514033,0.895040369088812,0.007304882737408702
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,110010,110110,0.8927335640138409,0.8938869665513265,0.0011534025374856371
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,110011,110111,0.8938869665513264,0.9015763168012303,0.007689350249903915
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,111000,111100,0.895040369088812,0.895040369088812,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,111001,111101,0.8946559015763168,0.8958093041138024,0.0011534025374856371
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,111010,111110,0.8988850442137639,0.8988850442137639,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,D,111011,111111,0.9011918492887351,0.9019607843137254,0.0007689350249903137
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,000000,000010,0.5,0.8081507112648981,0.3081507112648981
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,000001,000011,0.5,0.8081507112648981,0.3081507112648981
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,000100,000110,0.8961937716262975,0.8750480584390619,-0.021145713187235682
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,000101,000111,0.8961937716262975,0.9019607843137255,0.005767012687427964
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,001000,001010,0.8954248366013072,0.8996539792387543,0.004229142637447114
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,001001,001011,0.8954248366013072,0.9015763168012303,0.006151480199923065
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,001100,001110,0.8954248366013072,0.9004229142637447,0.004998077662437428
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,001101,001111,0.8961937716262975,0.9023452518262207,0.006151480199923176
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,010000,010010,0.8836985774702037,0.8592848904267589,-0.02441368704344482
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,010001,010011,0.8836985774702037,0.8938869665513264,0.010188389081122629
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,010100,010110,0.895040369088812,0.8842752787389466,-0.010765090349865392
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,010101,010111,0.8954248366013072,0.9034986543637062,0.008073817762399016
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,011000,011010,0.8958093041138024,0.9000384467512494,0.004229142637447003
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,011001,011011,0.8938869665513264,0.9027297193387158,0.00884275278738944
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,011100,011110,0.8958093041138024,0.9004229142637447,0.0046136101499422155
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,011101,011111,0.8958093041138024,0.9019607843137254,0.006151480199922954
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,100000,100010,0.8881199538638985,0.8927335640138409,0.0046136101499423265
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,100001,100011,0.8881199538638985,0.893118031526336,0.004998077662437428
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,100100,100110,0.8946559015763168,0.8938869665513265,-0.0007689350249903137
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,100101,100111,0.8954248366013072,0.9011918492887352,0.005767012687427964
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,101000,101010,0.8946559015763168,0.8988850442137639,0.004229142637447114
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,101001,101011,0.895040369088812,0.9008073817762399,0.005767012687427853
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,101100,101110,0.8946559015763168,0.8988850442137639,0.004229142637447114
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,101101,101111,0.8954248366013072,0.9008073817762399,0.00538254517493264
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,110000,110010,0.8877354863514033,0.8927335640138409,0.004998077662437539
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,110001,110011,0.8877354863514033,0.8938869665513264,0.006151480199923065
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,110100,110110,0.8942714340638216,0.8938869665513265,-0.00038446751249510136
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,110101,110111,0.895040369088812,0.9015763168012303,0.006535947712418277
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,111000,111010,0.895040369088812,0.8988850442137639,0.0038446751249519018
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,111001,111011,0.8946559015763168,0.9011918492887351,0.006535947712418277
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,111100,111110,0.895040369088812,0.8988850442137639,0.0038446751249519018
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,E,111101,111111,0.8958093041138024,0.9019607843137254,0.006151480199922954
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,000000,000001,0.5,0.5,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,000010,000011,0.8081507112648981,0.8081507112648981,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,000100,000101,0.8961937716262975,0.8961937716262975,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,000110,000111,0.8750480584390619,0.9019607843137255,0.026912725874663646
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,001000,001001,0.8954248366013072,0.8954248366013072,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,001010,001011,0.8996539792387543,0.9015763168012303,0.0019223375624759509
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,001100,001101,0.8954248366013072,0.8961937716262975,0.0007689350249903137
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,001110,001111,0.9004229142637447,0.9023452518262207,0.001922337562476062
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,010000,010001,0.8836985774702037,0.8836985774702037,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,010010,010011,0.8592848904267589,0.8938869665513264,0.03460207612456745
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,010100,010101,0.895040369088812,0.8954248366013072,0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,010110,010111,0.8842752787389466,0.9034986543637062,0.01922337562475962
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,011000,011001,0.8958093041138024,0.8938869665513264,-0.001922337562476062
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,011010,011011,0.9000384467512494,0.9027297193387158,0.0026912725874663757
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,011100,011101,0.8958093041138024,0.8958093041138024,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,011110,011111,0.9004229142637447,0.9019607843137254,0.0015378700499807385
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,100000,100001,0.8881199538638985,0.8881199538638985,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,100010,100011,0.8927335640138409,0.893118031526336,0.00038446751249510136
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,100100,100101,0.8946559015763168,0.8954248366013072,0.0007689350249904248
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,100110,100111,0.8938869665513265,0.9011918492887352,0.007304882737408702
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,101000,101001,0.8946559015763168,0.895040369088812,0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,101010,101011,0.8988850442137639,0.9008073817762399,0.0019223375624759509
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,101100,101101,0.8946559015763168,0.8954248366013072,0.0007689350249904248
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,101110,101111,0.8988850442137639,0.9008073817762399,0.0019223375624759509
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,110000,110001,0.8877354863514033,0.8877354863514033,0.0
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,110010,110011,0.8927335640138409,0.8938869665513264,0.0011534025374855261
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,110100,110101,0.8942714340638216,0.895040369088812,0.0007689350249904248
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,110110,110111,0.8938869665513265,0.9015763168012303,0.0076893502499038036
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,111000,111001,0.895040369088812,0.8946559015763168,-0.0003844675124952124
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,111010,111011,0.8988850442137639,0.9011918492887351,0.0023068050749711633
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,111100,111101,0.895040369088812,0.8958093041138024,0.0007689350249904248
graph_lesmis__d6,graph_lesmis,graph_link_prediction,6,F,111110,111111,0.8988850442137639,0.9019607843137254,0.003075740099961477
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,000000,100000,0.5,0.6416608996539792,0.1416608996539792
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,000001,100001,0.5,0.6416608996539792,0.1416608996539792
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,000010,100010,0.7433217993079584,0.7469204152249136,0.0035986159169552057
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,000011,100011,0.7433217993079584,0.745121107266436,0.0017993079584776028
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,000100,100100,0.6401384083044982,0.6414532871972318,0.0013148788927336286
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,000101,100101,0.6401384083044982,0.6411764705882352,0.0010380622837370401
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,000110,100110,0.7444290657439446,0.7444290657439447,1.1102230246251565e-16
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,000111,100111,0.7402768166089965,0.7382006920415225,-0.0020761245674739692
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,001000,101000,0.6417301038062283,0.6414532871972318,-0.0002768166089964774
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,001001,101001,0.6417301038062283,0.6414532871972318,-0.0002768166089964774
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,001010,101010,0.7417993079584775,0.7422145328719723,0.00041522491349477164
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,001011,101011,0.7422145328719723,0.7398615916955018,-0.0023529411764704466
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,001100,101100,0.6417301038062283,0.6414532871972318,-0.0002768166089964774
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,001101,101101,0.6414532871972318,0.6411764705882352,-0.00027681660899658844
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,001110,101110,0.7417993079584775,0.7423529411764707,0.0005536332179931769
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,001111,101111,0.740553633217993,0.7386159169550173,-0.001937716262975675
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,010000,110000,0.6279584775086505,0.6460899653979237,0.018131487889273212
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,010001,110001,0.6279584775086505,0.6476124567474049,0.019653979238754338
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,010010,110010,0.7439446366782007,0.7469896193771627,0.0030449826989620288
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,010011,110011,0.7465743944636678,0.7435294117647059,-0.0030449826989619178
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,010100,110100,0.6365397923875432,0.6449826989619377,0.008442906574394504
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,010101,110101,0.6312802768166089,0.6693425605536332,0.03806228373702425
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,010110,110110,0.7442906574394463,0.7444290657439447,0.00013840830449840524
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,010111,110111,0.7333564013840831,0.7340484429065743,0.0006920415224912491
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,011000,111000,0.6419377162629758,0.6423529411764706,0.00041522491349477164
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,011001,111001,0.6574394463667819,0.6690657439446366,0.011626297577854716
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,011010,111010,0.7427681660899653,0.742076124567474,-0.0006920415224913601
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,011011,111011,0.7329411764705882,0.7350173010380623,0.0020761245674740803
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,011100,111100,0.6419377162629758,0.6422145328719723,0.0002768166089964774
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,011101,111101,0.6550865051903113,0.6693425605536332,0.014256055363321862
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,011110,111110,0.7415224913494809,0.742076124567474,0.0005536332179930659
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,A,011111,111111,0.7325259515570934,0.7340484429065743,0.0015224913494809034
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,000000,010000,0.5,0.6279584775086505,0.12795847750865053
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,000001,010001,0.5,0.6279584775086505,0.12795847750865053
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,000010,010010,0.7433217993079584,0.7439446366782007,0.0006228373702422685
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,000011,010011,0.7433217993079584,0.7465743944636678,0.0032525951557094146
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,000100,010100,0.6401384083044982,0.6365397923875432,-0.0035986159169549836
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,000101,010101,0.6401384083044982,0.6312802768166089,-0.008858131487889276
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,000110,010110,0.7444290657439446,0.7442906574394463,-0.00013840830449829422
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,000111,010111,0.7402768166089965,0.7333564013840831,-0.006920415224913379
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,001000,011000,0.6417301038062283,0.6419377162629758,0.00020761245674749684
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,001001,011001,0.6417301038062283,0.6574394463667819,0.015709342560553563
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,001010,011010,0.7417993079584775,0.7427681660899653,0.0009688581314878375
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,001011,011011,0.7422145328719723,0.7329411764705882,-0.009273356401384047
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,001100,011100,0.6417301038062283,0.6419377162629758,0.00020761245674749684
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,001101,011101,0.6414532871972318,0.6550865051903113,0.013633217993079483
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,001110,011110,0.7417993079584775,0.7415224913494809,-0.00027681660899658844
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,001111,011111,0.740553633217993,0.7325259515570934,-0.00802768166089951
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,100000,110000,0.6416608996539792,0.6460899653979237,0.004429065743944527
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,100001,110001,0.6416608996539792,0.6476124567474049,0.005951557093425652
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,100010,110010,0.7469204152249136,0.7469896193771627,6.92041522490916e-05
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,100011,110011,0.745121107266436,0.7435294117647059,-0.001591695501730106
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,100100,110100,0.6414532871972318,0.6449826989619377,0.003529411764705892
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,100101,110101,0.6411764705882352,0.6693425605536332,0.028166089965397934
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,100110,110110,0.7444290657439447,0.7444290657439447,0.0
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,100111,110111,0.7382006920415225,0.7340484429065743,-0.0041522491349481605
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,101000,111000,0.6414532871972318,0.6423529411764706,0.0008996539792387459
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,101001,111001,0.6414532871972318,0.6690657439446366,0.027612456747404757
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,101010,111010,0.7422145328719723,0.742076124567474,-0.00013840830449829422
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,101011,111011,0.7398615916955018,0.7350173010380623,-0.004844290657439521
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,101100,111100,0.6414532871972318,0.6422145328719723,0.0007612456747404517
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,101101,111101,0.6411764705882352,0.6693425605536332,0.028166089965397934
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,101110,111110,0.7423529411764707,0.742076124567474,-0.00027681660899669946
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,B,101111,111111,0.7386159169550173,0.7340484429065743,-0.004567474048442932
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,000000,001000,0.5,0.6417301038062283,0.1417301038062283
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,000001,001001,0.5,0.6417301038062283,0.1417301038062283
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,000010,001010,0.7433217993079584,0.7417993079584775,-0.0015224913494809034
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,000011,001011,0.7433217993079584,0.7422145328719723,-0.0011072664359861317
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,000100,001100,0.6401384083044982,0.6417301038062283,0.001591695501730106
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,000101,001101,0.6401384083044982,0.6414532871972318,0.0013148788927336286
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,000110,001110,0.7444290657439446,0.7417993079584775,-0.002629757785467146
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,000111,001111,0.7402768166089965,0.740553633217993,0.0002768166089964774
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,010000,011000,0.6279584775086505,0.6419377162629758,0.013979238754325274
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,010001,011001,0.6279584775086505,0.6574394463667819,0.02948096885813134
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,010010,011010,0.7439446366782007,0.7427681660899653,-0.0011764705882353343
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,010011,011011,0.7465743944636678,0.7329411764705882,-0.013633217993079594
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,010100,011100,0.6365397923875432,0.6419377162629758,0.0053979238754325864
graph_adjnoun__d6,graph_adjnoun,graph_link_prediction,6,C,010101,011101,0.6312802768166089,0.6550865051903113,0.023806228373702387
